departamento,anio,sexo,Fuerza de trabajo,Fuerza de trabajo potencial,Poblacion desocupada,Poblacion en edad de trabajar (PET),Poblacion fuera de la fuerza de trabajo,Poblacion ocupada,Poblacion subocupada,Poblacion total,Porcentaje poblacion en edad de trabajar,Tasa Global de Participacion (TGP),Tasa de Desocupacion (TD),Tasa de Ocupacion (TO),Tasa de Subocupacion (TS)
Bolivar,2019,total,995.024004,0.0,46.863211,1548.321,553.296996,948.1607929999999,97.746701,2128.298,72.74925785799999,64.264710227,4.709756874,61.23799862,9.823552045
Bolivar,2020,hombres,578.542699,0.0,36.352856,779.241,200.69830100000001,542.189844,0.0,1080.754,72.101606841,74.244386449,6.283521628,69.579224369,0.0
Bolivar,2020,mujeres,382.98959499999995,0.0,58.088907,811.924,428.934405,324.900688,0.0,1098.617,73.90419045,47.170621239,15.167228426,40.016145366,0.0
Bolivar,2020,total,961.532294,0.0,94.441762,1591.165,629.632706,867.090532,0.0,2179.371,73.010285995,60.429452269,9.822006281,54.494067671,0.0
Bolivar,2021,hombres,618.686,13.661,50.4,794.162,175.476,568.286,71.636,1096.905,72.40025265,77.904230503,8.146313903,71.557907342,11.578685758
Bolivar,2021,mujeres,422.532,48.597,83.144,827.258,404.726,339.387,55.065,1115.435,74.164580473,51.076200337,19.677670851,41.025593752,13.03216154
Bolivar,2021,total,1041.217,62.258,133.544,1621.419,580.202,907.673,126.701,2212.34,73.28980551,64.216411976,12.825802723,55.98014166,12.168514319
Bolivar,2022,hombres,623.043,20.227,40.703,805.821,182.778,582.34,86.676,1108.671,72.683562176,77.317769967,6.532964193,72.26662774,13.911651277
Bolivar,2022,mujeres,424.895,72.196,72.294,839.049,414.154,352.601,57.485,1127.555,74.41315673,50.640036729,17.014477552,42.023899047,13.529124927
Bolivar,2022,total,1047.938,92.423,112.997,1644.87,596.933,934.941,144.16,2236.225,73.555662341,63.709447152,10.782777433,56.839799262,13.756552915
Bolivar,2023,hombres,646.058,14.606,31.323,816.998,170.941,614.735,67.641,1119.628,72.970558439,79.077007045,4.848310189,75.243108455,10.469799153
Bolivar,2023,mujeres,431.143,69.821,63.058,850.286,419.144,368.084,46.599,1138.828,74.663246778,50.705581755,14.625817428,43.289475942,10.808287822
Bolivar,2023,total,1077.201,84.427,94.381,1667.285,590.084,982.82,114.24,2258.456,73.824098048,64.608072464,8.761694781,58.947310351,10.605277073
Bolivar,2024,hombres,621.47,12.869,43.938,830.046,208.576,577.532,50.937,1130.255,73.438838539,74.871751503,7.069981451,69.57833256,8.196279703
Bolivar,2024,mujeres,371.66,45.844,60.08,862.651,490.991,311.58,28.121,1149.801,75.026107784,43.083476631,16.165195325,36.118948481,7.566392054
Bolivar,2024,total,993.13,58.713,104.017,1692.697,699.567,889.113,79.059,2280.056,74.239276614,58.671461752,10.473691615,52.526393783,7.960556275
Bolivar,2025,hombres,632.577,14.295,38.177,841.825,209.248,594.4,41.291,1140.568,73.807538932,75.143504495,6.035135911,70.60849187,6.527437663
Bolivar,2025,mujeres,367.271,70.676,55.635,874.407,507.136,311.636,27.273,1160.488,75.34823181,42.002282519,15.148297589,35.639651768,7.425729657
Bolivar,2025,total,999.848,84.971,93.812,1716.232,716.384,906.036,68.564,2301.056,74.584553984,58.258310973,9.382643749,52.7921412,6.85740432
Bolivar,2026,hombres,643.684,15.721,32.416,853.604,209.92,611.2679999999999,31.644999999999996,1150.8809999999999,74.176239325,75.415257487,5.000290371,71.63865117999998,4.858595622999999
Bolivar,2026,mujeres,362.882,95.50800000000001,51.19,886.1630000000001,523.2810000000001,311.69200000000006,26.425,1171.1750000000002,75.670355836,40.92108840699999,14.131399853000001,35.160355055000004,7.28506726
Bolivar,2026,total,1006.5659999999999,111.22900000000001,83.607,1739.767,733.201,922.9589999999998,58.06899999999999,2322.056,74.92983135399999,57.845160194,8.291595883,53.057888617,5.754252364999999
Boyaca,2007,hombres,319.50187300000005,0.0,20.338704,405.04,85.53812699999999,299.163169,33.536728000000004,562.806,71.967960541,78.88156054,6.365754257,73.860154242,10.496567046
Boyaca,2007,mujeres,217.331141,0.0,31.268842,433.54,216.208859,186.062299,14.755732,586.826,73.878798826,50.129432248,14.387649062,42.916985459,6.789515671
Boyaca,2007,total,536.833013,0.0,51.607546,838.58,301.74698700000005,485.225468,48.29246,1149.632,72.943341869,64.016911133,9.613333121,57.862752212,8.995806692
Boyaca,2008,hombres,319.736825,0.0,18.614848000000002,408.969,89.232175,301.121977,19.086321,565.693,72.295220199,78.181188482,5.821927986,73.62953599,5.969384584
Boyaca,2008,mujeres,244.057255,0.0,21.914696,437.659,193.601745,222.14256,13.607387000000001,588.778,74.333449959,55.764249213,8.979325575,50.756995722,5.575489448
Boyaca,2008,total,563.79408,0.0,40.529543,846.628,282.83392,523.264537,32.693706999999996,1154.471,73.334713475,66.592893241,7.18871387,61.805720688,5.798873808
Boyaca,2009,hombres,316.23310399999997,0.0,27.785014999999998,413.044,96.810896,288.448089,17.845796,568.657,72.634997899,76.561602199,8.786244959,69.834712286,5.643240803
Boyaca,2009,mujeres,212.80710200000001,0.0,24.759974999999997,441.919,229.111898,188.04712700000002,12.335058,590.902,74.787189754,48.155227971,11.634938197,42.552396958,5.796356172
Boyaca,2009,total,529.040206,0.0,52.54499,854.963,325.922794,476.495216,30.180853,1159.559,73.731737669,61.878725288,9.93213547,55.732846465,5.704831657
Boyaca,2010,hombres,322.274698,0.0,29.469717,417.232,94.957302,292.80498100000005,37.966806,571.76,72.9732755,77.241126808,9.144285082,70.177977972,11.780883157
Boyaca,2010,mujeres,218.393554,0.0,26.458605,446.224,227.830446,191.934949,17.615053,593.189,75.224591151,48.942583523,12.11510327,43.013138986,8.065738474
Boyaca,2010,total,540.6682519999999,0.0,55.928322,863.456,322.787748,484.73993,55.581858999999994,1164.949,74.119639572,62.616769367,10.344295513,56.139505703,10.280214961
Boyaca,2011,hombres,326.752909,0.0,22.216585,421.392,94.639091,304.53632400000004,24.715952,574.871,73.302010364,77.541317566,6.799200387,72.269128002,7.564110646
Boyaca,2011,mujeres,233.084375,0.0,23.242328,450.427,217.342625,209.84204699999998,16.696745999999997,595.554,75.631596799,51.747425219,9.971637276,46.587359677,7.163391334
Boyaca,2011,total,559.837284,0.0,45.458913,871.819,311.981716,514.37837,41.412697,1170.425,74.48738706,64.214852384,8.120022509,59.000591917,7.397273936
Boyaca,2012,hombres,329.918746,0.0,21.324447,425.489,95.570254,308.594299,29.573707,577.932,73.622675332,77.538725119,6.463545246,72.526974538,8.96393651
Boyaca,2012,mujeres,239.198379,0.0,21.212649000000003,454.499,215.300621,217.98573000000002,19.471553,597.9,76.015888945,52.629022008,8.868224503,47.961762183,8.140336357
Boyaca,2012,total,569.117125,0.0,42.537097,879.988,310.870875,526.5800280000001,49.04526,1175.832,74.839602936,64.67328246,7.474225393,59.83945556,8.617779607
Boyaca,2013,hombres,337.603656,0.0,28.098619,429.543,91.93934399999999,309.505037,33.504244,580.97,73.935487202,78.596009249,8.322960538,72.054494415,9.924135547
Boyaca,2013,mujeres,234.757979,0.0,23.251122,458.469,223.71102100000002,211.506858,18.978718,600.335,76.368860719,51.204766127,9.904294466,46.133295309,8.084376305
Boyaca,2013,total,572.361635,0.0,51.349741,888.012,315.65036499999997,521.011895,52.482963000000005,1181.305,75.17211897,64.454268098,8.971555298,58.671717794,9.169545904
Boyaca,2014,hombres,341.783967,0.0,21.428126,433.553,91.769033,320.355841,22.938115000000003,584.039,74.233570018,78.833260811,6.269494139,73.890814145,6.711290495
Boyaca,2014,mujeres,252.44067900000002,0.0,22.927437,462.375,209.93432099999998,229.513242,14.818239,602.929,76.688134092,54.596524162,9.082306644,49.63790042,5.869988412
Boyaca,2014,total,594.2246459999999,0.0,44.355562,895.928,301.703354,549.869084,37.756353000000004,1186.968,75.480383633,66.325044628,7.464443393,61.374249216,6.35388548
Boyaca,2015,hombres,353.591229,0.0,19.012292000000002,437.636,84.044771,334.578937,19.111074000000002,587.215,74.527387754,80.795736462,5.37691274,76.451420214,5.404849561
Boyaca,2015,mujeres,270.360606,0.0,19.903631,466.225,195.864394,250.456975,17.089527999999998,605.724,76.969874068,57.98929834,7.361882802,53.720194159,6.321012764
Boyaca,2015,total,623.951835,0.0,38.915923,903.861,279.909165,585.0359129999999,36.200601999999996,1192.939,75.767579063,69.031835139,6.237007508,64.726314398,5.801826419
Boyaca,2016,hombres,347.141772,0.0,20.276602,441.925,94.78322800000001,326.865169,25.238723999999998,590.673,74.817200041,78.552191418,5.841014845,73.963946256,7.270437111
Boyaca,2016,mujeres,246.055439,0.0,21.031012999999998,470.293,224.237561,225.024427,17.713589,609.017,77.221653911,52.319604902,8.547265994,47.847709104,7.199023425
Boyaca,2016,total,593.197211,0.0,41.307615,912.218,319.020789,551.889596,42.952313000000004,1199.69,76.037809768,65.028009906,6.963555213,60.499748532,7.240815047
Boyaca,2017,hombres,346.631669,0.0,21.686464,446.572,99.940331,324.94520500000004,29.33774,594.576,75.10763973,77.620555961,6.256342352,72.764348245,8.463663995
Boyaca,2017,mujeres,251.964652,0.0,23.418028999999997,474.6,222.635348,228.54662299999998,18.437253000000002,612.8,77.447780679,53.089897137,9.294172269,48.155630639,7.317396743
Boyaca,2017,total,598.596321,0.0,45.104493000000005,921.172,322.575679,553.4918279999999,47.774993,1207.376,76.295371119,64.982036034,7.535043424,60.085611401,7.981170503
Boyaca,2018,hombres,353.644028,0.0,19.559979,451.825,98.180972,334.084049,21.22226,599.099,75.41741849,78.270132977,5.530979595,73.941027893,6.001023229
Boyaca,2018,mujeres,255.31855900000002,0.0,25.213780999999997,479.677,224.358441,230.10477799999998,19.908352,617.879,77.632837497,53.227183966,9.875420406,47.970775779,7.797456051
Boyaca,2018,total,608.962588,0.0,44.77376,931.502,322.539412,564.1888270000001,41.130613,1216.978,76.542221799,65.374265171,7.352464841,60.56764531,6.754210123
Boyaca,2019,hombres,347.070042,0.0,23.325151,458.259,111.188958,323.744891,25.599408,605.884,75.634774973,75.736655899,6.720588891,70.646706616,7.375862323
Boyaca,2019,mujeres,232.397447,0.0,26.036858,485.619,253.22155300000003,206.360589,17.37605,624.564,77.753280689,47.855921463,11.203590509,42.494339988,7.476868013
Boyaca,2019,total,579.4674889999999,0.0,49.362009,943.878,364.410511,530.10548,42.975459,1230.448,76.710108838,61.392202086,8.518512246,56.162499833,7.416371006
Boyaca,2020,hombres,317.944573,0.0,29.713188,464.164,146.219427,288.231385,0.0,611.881,75.858541122,68.498326599,9.345398592,62.09688495,0.0
Boyaca,2020,mujeres,198.13552299999998,0.0,31.75848,491.074,292.93847700000003,166.37704300000001,0.0,630.496,77.886933462,40.347386102,16.02866536,33.880238602,0.0
Boyaca,2020,total,516.080096,0.0,61.471668,955.238,439.157904,454.608428,0.0,1242.377,76.887933373,54.026336421,11.91126495,47.591116347,0.0
Boyaca,2021,hombres,329.144,7.892,36.023,469.097,139.952,293.121,20.364,616.453,76.096160951,70.16554733,10.944481302,62.486292122,6.187003054
Boyaca,2021,mujeres,193.314,24.377,26.704,495.597,302.284,166.609,12.605,635.085,78.036368093,39.006186478,13.813915666,33.617904773,6.520308103
Boyaca,2021,total,522.458,32.269,62.727,964.694,442.236,459.731,32.969,1251.538,77.080707119,54.157886028,12.006195023,47.655584611,6.310328594
Boyaca,2022,hombres,343.183,11.833,29.281,473.598,130.414,313.903,30.304,620.392,76.338481691,72.463063121,8.532039928,66.280485642,8.830374837
Boyaca,2022,mujeres,247.35,43.157,33.654,499.766,252.416,213.696,20.116,639.08,78.200882988,49.493106842,13.60568118,42.759232519,8.132540476
Boyaca,2022,total,590.533,54.99,62.934,973.364,382.831,527.599,50.42,1259.472,77.283499582,60.669316012,10.657177337,54.203679415,8.538081032
Boyaca,2023,hombres,340.225,17.432,26.507,478.097,137.873,313.718,33.687,624.276,76.584282322,71.162223787,7.790945073,65.618014019,9.901367955
Boyaca,2023,mujeres,243.67,42.122,31.298,503.95,260.281,212.372,21.543,643.032,78.370939664,48.35190624,12.844343361,42.141421381,8.840951616
Boyaca,2023,total,583.894,59.554,57.804,982.048,398.153,526.09,55.23,1267.308,77.490832438,59.456814368,9.899819742,53.570696921,9.458837003
Boyaca,2024,hombres,344.524,9.416,27.423,482.96,138.436,317.101,32.741,628.234,76.875847449,71.335850153,7.959727755,65.657710689,9.503138335
Boyaca,2024,mujeres,237.053,24.187,23.014,508.554,271.501,214.038,21.032,647.089,78.591018134,46.613116327,9.708576186,42.087646416,8.872193773
Boyaca,2024,total,581.576,33.603,50.438,991.514,409.937,531.139,53.772,1275.323,77.746111867,58.655401753,8.672565052,53.56847388,9.245962923
Boyaca,2025,hombres,339.366,6.87,30.56,487.997,148.631,308.806,21.906,632.367,77.16990292,69.54271245,9.005109608,63.28031497,6.454863484
Boyaca,2025,mujeres,226.849,17.912,22.265,513.391,286.542,204.584,13.333,651.357,78.818732789,44.186350427,9.814872898,39.849516294,5.877426373
Boyaca,2025,total,566.215,24.783,52.825,1001.388,435.173,513.39,35.239,1283.724,78.006513342,56.543023844,9.32953377,51.267823339,6.223518653
Boyaca,2026,hombres,334.20799999999997,4.324,33.697,493.03400000000005,158.826,300.51099999999997,11.070999999999998,636.4999999999999,77.46395839099999,67.749574747,10.050491461,60.902919251,3.406588633
Boyaca,2026,mujeres,216.64499999999998,11.636999999999997,21.516000000000002,518.228,301.58299999999997,195.13,5.634,655.6249999999999,79.046447444,41.759584527,9.921169610000002,37.611386171999996,2.882658973
Boyaca,2026,total,550.854,15.963000000000001,55.212,1011.2620000000001,460.409,495.64099999999996,16.705999999999996,1292.1249999999998,78.26691481700001,54.430645934999994,9.986502488,48.96717279800001,3.201074383
Caldas,2007,hombres,272.91443300000003,0.0,24.313374,358.808,85.89356699999999,248.60105900000002,19.040141,482.58,74.352024535,76.06141245,8.908790162,69.285260821,6.976597364
Caldas,2007,mujeres,158.758937,0.0,26.679246,388.294,229.535063,132.079691,11.8324,507.951,76.44320023,40.886270872,16.804878114,34.015382887,7.453060986
Caldas,2007,total,431.673369,0.0,50.99262,747.102,315.428631,380.680749,30.872541000000002,990.531,75.424393583,57.779710054,11.812778722,50.954320758,7.151829063
Caldas,2008,hombres,275.009618,0.0,26.565502000000002,360.559,85.549382,248.444116,19.497353999999998,481.15,74.936921958,76.27312538,9.65984473,68.905259898,7.089699014
Caldas,2008,mujeres,158.58120000000002,0.0,24.830186,390.358,231.77679999999998,133.751014,10.974065000000001,506.681,77.042162623,40.624554948,15.657711064,34.263679513,6.920155081
Caldas,2008,total,433.590818,0.0,51.395688,750.917,317.32618199999996,382.19513,30.471419,987.831,76.016747804,57.741510492,11.853500134,50.897120469,7.027690136
Caldas,2009,hombres,277.71893900000003,0.0,30.215758,362.41,84.691061,247.503182,21.189232,479.903,75.51734413,76.631146842,10.879977284,68.293695472,7.629739517
Caldas,2009,mujeres,165.156837,0.0,28.012085,392.63,227.473163,137.144752,13.483659,505.804,77.624929815,42.064242868,16.960899285,34.929769,8.164154448
Caldas,2009,total,442.87577600000003,0.0,58.227841999999995,755.04,312.164224,384.647934,34.672891,985.707,76.598827035,58.655935585,13.147669257,50.944047175,7.829033053
Caldas,2010,hombres,281.886,0.0,33.081146999999994,364.445,82.559,248.804852,24.767347,479.007,76.083439282,77.346650295,11.735647554,68.269520021,8.786299093
Caldas,2010,mujeres,173.427266,0.0,32.259561000000005,395.103,221.675734,141.167704,17.54412,505.342,78.18526859,43.894191024,18.60120496,35.729342586,10.116125362
Caldas,2010,total,455.313265,0.0,65.340709,759.548,304.234735,389.972557,42.311467,984.349,77.162469815,59.945291835,14.35071489,51.342713914,9.292825371
Caldas,2011,hombres,276.77842200000003,0.0,28.342873,366.588,89.80957799999999,248.435549,19.765052999999998,478.435,76.622320691,75.501222597,10.24027546,67.769689428,7.141110444
Caldas,2011,mujeres,159.898924,0.0,23.656968,397.598,237.699076,136.24195600000002,14.666753,505.103,78.716222236,40.216229426,14.794951368,34.26625784,9.172515095
Caldas,2011,total,436.677346,0.0,51.999841,764.186,327.508654,384.677505,34.431805999999995,983.538,77.69765886,57.142808919,11.908069275,50.338203648,7.884953515
Caldas,2012,hombres,278.15593199999995,0.0,24.473433,368.696,90.540068,253.682499,13.199808,478.0,77.133054393,75.443165043,8.798457981,68.805329867,4.74547073
Caldas,2012,mujeres,166.526,0.0,20.824174,399.985,233.459,145.701826,10.904905000000001,504.938,79.214675861,41.63306126,12.50505874,36.426822494,6.548469753
Caldas,2012,total,444.68193199999996,0.0,45.297607000000006,768.681,323.999068,399.384325,24.104713,982.938,78.202389164,57.849996535,10.186518422,51.957095981,5.420663928
Caldas,2013,hombres,276.809707,0.0,20.026286,370.692,93.882293,256.783421,14.667236,477.626,77.611352816,74.673774188,7.234676043,69.271368536,5.298670973
Caldas,2013,mujeres,165.304932,0.0,22.009255,402.333,237.028068,143.29567699999998,10.523755999999999,504.932,79.680630263,41.086595468,13.314336363,35.616187947,6.366268742
Caldas,2013,total,442.114639,0.0,42.03554,773.025,330.91036099999997,400.079099,25.190991999999998,982.558,78.674744901,57.192799607,9.507837227,51.755001314,5.697841598
Caldas,2014,hombres,280.365695,0.0,19.436091,372.688,92.322305,260.929603,16.196221,477.509,78.048371863,75.227990913,6.932407094,70.012880334,5.776819749
Caldas,2014,mujeres,169.44149,0.0,19.666847,404.877,235.43551000000002,149.774643,10.541356,505.362,80.116233512,41.850114998,11.606866206,36.992628144,6.221236662
Caldas,2014,total,449.807185,0.0,39.102938,777.565,327.757815,410.70424699999995,26.737577,982.871,79.111602642,57.84817795,8.693266734,52.81928154,5.944230734
Caldas,2015,hombres,294.802609,0.0,19.408818,374.884,80.081391,275.393792,13.548371999999999,477.886,78.446324019,78.638354629,6.583665523,73.461068388,4.595743473
Caldas,2015,mujeres,176.225168,0.0,20.125079000000003,407.686,231.46083199999998,156.100089,9.341215,506.34,80.516253901,43.225710105,11.420093581,38.28929356,5.300727051
Caldas,2015,total,471.027778,0.0,39.533896999999996,782.57,311.542222,431.493881,22.889587,984.226,79.511209824,60.189858782,8.393113691,55.138055504,4.859498299
Caldas,2016,hombres,292.481281,0.0,23.320554,377.38,84.898719,269.160727,12.381074,478.925,78.797306468,77.503121753,7.9733491,71.323527292,4.233116868
Caldas,2016,mujeres,172.25131,0.0,20.666119,410.893,238.64169,151.58519099999998,8.684707,508.105,80.867734031,41.921208223,11.99765561,36.891646033,5.041881715
Caldas,2016,total,464.732591,0.0,43.986673,788.273,323.540409,420.745918,21.065782,987.03,79.863124728,58.955792089,9.464942506,53.375660263,4.532882383
Caldas,2017,hombres,292.80787699999996,0.0,20.648644,380.129,87.321123,272.15923300000003,13.083136,480.623,79.090888285,77.028555313,7.051942842,71.59654562,4.46816406
Caldas,2017,mujeres,177.440896,0.0,22.588459999999998,414.391,236.95010399999998,154.85243499999999,11.234619,510.509,81.172124292,42.819678898,12.730132004,37.368677251,6.331470953
